resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file
..2,0045,,7932012,Safe temperature limiter Off=90°C,1.0,ST,ST,EGO,0.0,Third Party,,,,151.8,151.8,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0011,,9563506,Screw EJOT-Delta-PT 50 x 14,9.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),2.6,23.400000000000002,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0020,,9516480,Screw EJOT-Delta-PT 40 x 16,8.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.8125,14.5,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0019,,9563506,Screw EJOT-Delta-PT 50 x 14,12.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),2.6,31.200000000000003,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0009,,9697177,Screw EJOT-Delta-PT 30 x 18,3.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.2,3.5999999999999996,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0077,,9697177,Screw EJOT-Delta-PT 30 x 18,2.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.2,2.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0018,,9509579,"Cable tie 200 x 2,6",1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0019,,9509579,"Cable tie 200 x 2,6",1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0076,,9509579,Cable tie 200 x 2.6,1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),2.0,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,0.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,2061,,9577654,SMD transistor BSS123 N-Channel,1.0,ST,ST,Fairchild,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0011,,7928902,Membrane expansion tank 18 liters,1.0,ST,ST,Flamco,0.0,Third Party,,,,7323.4,7323.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0012,,9567447,"Blind rivet ISO15983 - 4,0x10 - A2/A2",14.0,ST,ST,GESIPA,0.0,Third Party,,Stainless steel,,3.0,42.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0020,,9567447,"Blind rivet ISO15983 - 4,0x10 - A2/A2",10.0,ST,ST,GESIPA,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0009,,7962674,"HE pump UPM4 7,5m PWM 25-130 G K 9",1.0,ST,ST,Grundfos,0.0,Third Party,,,,1706.7,1706.7,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0005,,9526754,Heat shrink tubing 3.2,0.04,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,1.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9647347,"Cable tie 100 x 2,5 T18 120-50010",3.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),1.5,4.5,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0010,,9559721,Cable tie 100 x 2.5 +-0.1,1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,2.0,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,9999,,9526754,"Heat shrink tubing 3,2",0.0,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0004,,9647347,Cable tie 100 x 2.5 T18 120-50010,0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9647347,"Cable tie 100 x 2,5 T18 120-50010",2.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,9999,,9526754,"Heat shrink tubing 3,2",0.013,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,9999,,9526754,"Heat shrink tubing 3,2",0.013,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0005,,9559721,"Cable tie 100 x 2,5 +-0,1",0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0075,,9647347,Cable tie 100 x 2.5 T18 120-50010,0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0005,,9559721,"Cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0010,,9647347,Cable tie 100 x 2.5 T18 120-50010,1.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0017,,9559721,"cable tie 100 x 2,5 +-0,1",0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0023,,9647347,"Cable tie 100 x 2,5 T18 120-50010",0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0069,,9697403,Heat shrink tubing 6.4/3.2 White,0.0,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0070,,9526756,"Heat shrink tubing 6,4",0.0,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0071,,9697402,Heat shrink tubing 6.4/3.2 Red,0.0,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0120,,9559721,Cable tie 100 x 2.5 +-0.1,0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,2.0,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0120,,9647347,Cable tie 100 x 2.5 T18 120-50010,0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0004,,9559721,"Cable tie 100 x 2,5 +-0,1",3.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0005,,9647347,"Cable tie 100 x 2,5 T18 120-50010",1.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,9675362,"Heat shrink tubing 3/8""",0.18,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0009,,9697402,"Heat shrink tubing 6,4/3,2 red",0.18,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0008,,9697403,"Heat shrink tubing 6,4/3,2 white",0.18,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0008,,9526756,"Heat shrink tube 6,4",0.18,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0007,,9647347,"Cable tie 100 x 2,5 T18 120-50010",2.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0008,,9675362,"Heat shrink tubing 3/8""",0.63,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0047,,9559721,"Cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,2.0,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0014,,9559721,"Cable tie 100 x 2,5 +-0,1",0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0022,,9647347,"Cable tie 100 x 2,5 T18 120-50010",0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0097,,9526756,"Heat shrink tubing 6,4",0.0,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0119,,9526756,Heat shrink tubing 6.4,0.0,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0007,,9647347,Cable tie 100 x 2.5 T18 120-50010,7.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,9526756,"Heat shrink tubing 6,4",0.06,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,9559721,"Cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,9559721,"Cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,9559721,"cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0007,,9559721,"cable tie 100 x 2,5 +-0,1",0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0062,,9647347,"Cable tie 100 x 2,5 T18 120-50010",0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0062,,9647347,"Cable tie 100 x 2,5 T18 120-50010",3.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,9559721,"Cable tie 100 x 2,5 +-0,1",1.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0003,,9559721,"cable tie 100 x 2,5 +-0,1",0.0,ST,ST,Hellermann,0.0,Third Party,PA46,high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0119,,9647347,Cable tie 100 x 2.5 T18 120-50010,0.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0130,,9675362,"Heat shrink tubing 3/8""",0.0,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9647347,"Cable tie 100 x 2,5 T18 120-50010",2.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,9675362,"Heat shrink tubing 3/8""",0.08,M,M,Hellermann,0.0,Third Party,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0078,,9578712,Blind rivet grounding 2-pole 6.3 x 0.8,1.0,ST,ST,Heyman,0.0,Third Party,,,,3.4,3.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0750,,9649085,Relay HF32FA 1P1T-NO 24VDC 250VAC 10A,1.0,ST,ST,Hongfa,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0781,,9649085,Relay HF32FA 1P1T-NO 24VDC 250VAC 10A,1.0,ST,ST,Hongfa,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,1310,,9695945,Relay 1P1T-NO 24V 250VAC 20A THT,1.0,ST,ST,Hongfa,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,1320,,9695945,Relay 1P1T-NO 24V 250VAC 20A THT,1.0,ST,ST,Hongfa,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,1330,,9695945,Relay 1P1T-NO 24V 250VAC 20A THT,1.0,ST,ST,Hongfa,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0007,,9563669,O-ring 28.0 x 2.5,1.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0008,,9563669,"O-ring 28,0 x 2,5",1.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0007,,9563669,O-ring 28.0 x 2.5,1.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0022,,9563669,"O-ring 28,0 x 2,5",2.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,5.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0006,,9563669,"O-ring 28,0 x 2,5",1.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,5.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0006,,9563669,O-ring 28.0 x 2.5,1.0,ST,ST,Hutchinson,0.0,Third Party,EPDM 80Shore,Rubber,ethylene propylene diene monomer - rubber - 80 hardness,,5.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.........9,0740,,9658815,IC CAN TRX non-iso ISO11898-2 SO8,1.0,ST,ST,Infineon,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0059,,9646921,"Switching wire Li32Y 0,34 BK",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0060,,9647545,"Ltg LIYWYW 2X0,34 sw",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0061,,9647545,"Ltg LIYWYW 2X0,34 sw",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0062,,9646921,"Switching wire Li32Y 0,34 BK",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0063,,9646921,"Switching wire Li32Y 0,34 BK",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0005,,9647545,"Ltg LIYWYW 2X0,34 sw",0.74,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0005,,9647545,"Ltg LIYWYW 2X0,34 sw",1.05,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0001,,9646921,"Switching wire Li32Y 0,34 BK",2.64,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0076,,9647495,"Ltg H05V2V2-F 3G1,00 BK",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0077,,9647526,"Core cable H07V2-K 1X2,5 gnge",0.0,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0001,,9647495,"Ltg H05V2V2-F 3G1,00 BK",0.26,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,9647526,"Core cable H07V2-K 1X2,5 gnge",0.265,M,M,KBE Berlin,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
