resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_plant,vi_plant_name,vi_material,material_description,material_composition,total_weight,weight_unit,material_type,final_destination_of_material_at_plant,source_product_scope,source_sheet,source_file
.......7,0004,,9695310,Connector 4-pin type 3521 K41,1.0,ST,ST,Lumberg,0.0,Third Party,PA6,Thermoplastic - PA6,Polyamide 6,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0003,X,7922777,Temperature sensor Receiver,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,9646490,LP direct connector 2-pin 3521,1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9695420,Pipe sensor NTC,1.0,ST,ST,TEWA,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0003,,9506683,Label 20 x 10 white,1.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0004,X,7922788,Temperature sensors MotOEvi,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,9686303,"Connector 6-pin Rast 2,5 Type 3521",1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9695420,Tube sensor NTC,2.0,ST,ST,TEWA,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0003,,9506683,Label 20 x 10 white,2.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0005,X,7922775,Temperature sensors Condenser,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9695420,Tube sensor NTC,2.0,ST,ST,TEWA,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0003,,9506683,Label 20 x 10 white,2.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0004,,9695309,Connector 4-pin type 3521 K40,1.0,ST,ST,Lumberg,0.0,Third Party,PA6,Thermoplastic - PA6,Polyamide 6,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0006,X,7922787,Temperature sensors compressor,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,9683829,"Connector 10-pin Rast 2,5 Type 3521",1.0,ST,ST,Lumberg,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9695420,Pipe sensor NTC,2.0,ST,ST,TEWA,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0003,,9506683,Label 20 x 10 white,4.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0004,,9635799,Pressure sensor cable 2m w. Packard connector,2.0,ST,ST,Carel Deutschland GmbH,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0007,,9647347,"Cable tie 100 x 2,5 T18 120-50010",8.0,ST,ST,Hellermann,0.0,Third Party,PA66 HSUV,Thermoplastic - PA66 HSUV,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0045,X,7949402,Motor EEV2,1.0,ST,ST,,16.0,Vi-Technika Legnica,,Third party finished,Third party finished,235.0,g,Third party finished,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,,9695258,Motor expansion valve 12VDC Coil,1.0,ST,ST,Saginomiya,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0004,,9607682,Thermal transfer label white RAL 9010,2.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0046,X,7949401,Motor EEV1,1.0,ST,ST,,16.0,Vi-Technika Legnica,,Third party finished,Third party finished,120.0,g,Third party finished,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,,9695258,Motor expansion valve 12VDC Coil,1.0,ST,ST,Saginomiya,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0004,,9607682,Thermal transfer label white RAL 9010,2.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0049,X,7976319,Crank Case Heater with AEH,1.0,ST,ST,,16.0,Vi-Technika Legnica,,Third party finished,Third party finished,70.0,g,Third party finished,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,,7934661,Crank Case Heater 40W,1.0,ST,ST,,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0002,,9584461,"Wire end ferrule E 0,75 - 8 - Isol.gr",2.0,ST,ST,,0.0,Third Party,2.006,Copper alloy,99.9% - 100% Cu (0 - 0.1% others),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0050,,9070190,"Toothed lock washer A 4,3",1.0,ST,ST,,0.0,Third Party,FSt,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0051,X,7949399,Coil switching valve,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,,9695271,Coil changeover valve,1.0,ST,ST,DunAn,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0003,,9584461,"Wire end ferrule E 0,75 - 8 - Isol.gr",1.0,ST,ST,,0.0,Third Party,2.006,Copper alloy,99.9% - 100% Cu (0 - 0.1% others),65.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0004,,9675362,Heat shrinkable sleeve 3/8,0.9,M,M,Hellermann,0.0,Third Party,Polyolefin,Thermoplastic - Polyolefin,Polyolefin,10.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0005,,9584461,"Wire end ferrule E 0,75 - 8 - Isol.gr",1.0,ST,ST,,0.0,Third Party,2.006,Copper alloy,99.9% - 100% Cu (0 - 0.1% others),65.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0052,X,7961514,"ABG cable gland M12x1,5 Click/Mut",1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,X,7961504,"Cable gland M12 x 1,5 with nut",1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,9527613,"Cable gland M12 x 1,5",1.0,ST,ST,Cena,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9527619,"Locknut M12 x 1,5",1.0,ST,ST,,0.0,Third Party,PA,Thermoplastic - Polyamide,Polyamide,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0002,,9668265,Cable gland M12 Click-In,0.0,ST,ST,Lapp,0.0,Third Party,PA,Thermoplastic - Polyamide,Polyamide,0.0,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0003,X,7965118,"Cable gland M12x1,5 with nut",0.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,9698554,Cable gland M12 x 1.5,0.0,ST,ST,Phönix,1000.0,Third Party products abroad,PA,Thermoplastic - Polyamide,Polyamide,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0002,,9698555,"Locknut M12 x 1,5",0.0,ST,ST,Phönix,1000.0,Third Party products abroad,PA66 GF30,Thermoplastic - PA66 GF30,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0053,,9624693,Knife plug terminal 2x3-pin No.156,1.0,ST,ST,Wieland,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0022,,9501081,Screw locking lacquer red,0.001,ST,ST,,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0023,,9506605,Cable tie 290 x 3.6,2.0,ST,ST,Quicklok,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0024,,9506889,Thermal compound WPN10 (bucket 25kg),21.9,G,G,,0.0,Third Party,,Thermal compound WPN10 (bucket 25kg),,22.0,g,Consumable,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0025,,9527616,"Cable gland M25 x 1,5",1.0,ST,ST,,0.0,Third Party,,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),15.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0026,,9527622,"Locknut M25 x 1,5",1.0,ST,ST,Lapp,0.0,Third Party,,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),5.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0027,,9529218,Cheese head screw ISO4762- M5 x 8 -A2-70,3.0,ST,ST,,0.0,Third Party,A2-70,Stainless Steel,Fe(85%) Cr(15%),6.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0028,,9543244,"plumb bob 1,5 x 500 - CP 104",0.01,KG,KG,,0.0,Third Party,,,,,g,,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0029,,9620465,Skt nut M8,2.0,ST,ST,,0.0,Third Party,8,Structural and constructional steels,Fe(97.64%) C(0.18%) Si(0.4%) Mn(1.7%) P(0.04%) S(0.04%),10.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0030,,9686461,Refrigerant R 290,2.0,KG,KG,,1000.0,Third Party products abroad,,Refrigerant R 290,Refrigerant R 290,2000.0,g,Consumable,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0031,,9695265,Compressor WHP13300PSDPC8FQ,1.0,ST,ST,Shanghai Hitachi Elec App. Co.,0.0,Third Party,,Third party finished,Third party finished,18500.0,g,Third party finished,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0032,,9697160,Clip D=11-13 with cable tie l=200,1.0,ST,ST,JET PRESS Limited,0.0,Third Party,POM-C,Thermoplastic - POM,Polyoxymethylen,3.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0033,,9697161,"Clip D=20-24,5 with cable tie l=200",1.0,ST,ST,JET PRESS Limited,0.0,Third Party,POM-C,Thermoplastic - POM,Polyoxymethylen,4.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0034,,9697346,Hose clip W3 130-150 b=12,1.0,ST,ST,,0.0,Third Party,A2-70,Stainless Steel,Fe(85%) Cr(15%),40.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
..2,0014,X,7967263,DCAM115/140-230/400CA,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0100,X,7927812,Connecting elements Housing ODU M,1.0,ST,ST,,88.0,unterschiedliche Beschaftung (Different Procurement),,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0002,,9697288,"self-tapping screw ST4,8 x 13-F Torx",49.0,ST,ST,,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),245.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0003,,9697288,Self-tapping screw ST4.8 x 13-F Torx,6.0,ST,ST,,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),30.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0004,,9695858,Spacer sleeve M6 x 20 hexagonal,2.0,ST,ST,Würth,0.0,Third Party,4.6,Carbon Steel,Fe(99.34%) C(0.55%) P(0.05%) S(0.06%),10.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0005,,9675262,Clamping washer 6,2.0,ST,ST,,0.0,Third Party,A2,Stainless Steel,"Fe(57,85%) Cr(20%) Ni(19%) C(0,1%) Si(1%) Mn(2%) P(0,05%)",6.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0138,X,7928721,Stiffening angle powder coated ODU M,1.0,ST,ST,,0.0,Third Party,,Non alloy quality Steel,Fe (98.335%) C(0.12%) Si (0.5%) Mn (0.6%) P (0.1%) S (0.045%) Ti (0.3%) + polycarbonate,350.0,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0001,X,7928720,Stiffening angle primed ODU M,1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0001,,6146004,Stiffening angle protective grating,1.0,ST,ST,,5.0,Vi-Werke Allendorf,DX51D+Z,Non alloy quality Steel,Fe (98.335%) C(0.12%) Si (0.5%) Mn (0.6%) P (0.1%) S (0.045%) Ti (0.3%) + polycarbonate,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0144,X,7932685,"Cover with sound insulation ODU S,M",1.0,ST,ST,,0.0,Third Party,,Galvanised Steel,"Fe(98,335%) C(0,12%) Si(0,5%) Mn(0,6%) Ti(0,3%) P(0,1%) S(0,045%)",,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0001,X,7928642,"Cover powdered ODU S,M",1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0001,X,7928643,"Cover primed ODU S,M",1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,X,7952637,"Pressed cover ODU S,M",1.0,ST,ST,,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,6145920,"Cover ODU S,M",1.0,ST,ST,,0.0,Third Party,DX56D+Z,Galvanised Steel,"Fe(98,335%) C(0,12%) Si(0,5%) Mn(0,6%) Ti(0,3%) P(0,1%) S(0,045%)",5630.652,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0002,,6157024,"Heavy foil cover ODU S,M",1.0,ST,ST,,0.0,Third Party,SikaDamp-140,Bitumen,Polymer-modified bitumen,1199.348,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0176,X,7977859,Back plate with steel clamps,1.0,ST,ST,,0.0,Third Party,,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0001,,9675723,"Steel clamp L=126x6x0,5 Ring eye di=4,5",3.0,ST,ST,Nissei,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0002,,9638721,"Blind rivet 4,0x6 F - A2/A2",3.0,ST,ST,GESIPA,0.0,Third Party,1.4567,Stainless Steel,"Fe(63,29%) Cr(19%) Ni(10,5%) Si(1%) Mn(2%) Cu(4%) Others(0,21%)",12.0,g,Third party raw material,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0003,X,7967256,Backing plate with sound insulation ODU M,1.0,ST,ST,,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0001,,6147107,Sound insulation mat back sheet ODU M,1.0,ST,ST,,0.0,Third Party,PU-Weichschaum,Elastomer-fiber,polyurethane,224.6,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0002,,6156340,Heavy foil Backing plate ODU M,2.0,ST,ST,,0.0,Third Party,SikaDamp-140,Bitumen,Polymer-modified bitumen,1572.57,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0003,X,7967257,Backing plate powder coated ODU M,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,X,7967258,Backing plate primed ODU M,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,,6184012,Backing plate ODU M,1.0,ST,ST,,1000.0,Third Party products abroad,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0004,,9559731,Sealing tape 9 x 2 anthracite,0.3,M,M,TECHNO STRACK,0.0,Third Party,PE-LD,Thermoplastic - PE,Polyethylene,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0005,,9638925,"Blind rivet 4,8x10 F FH - A2/A2",4.0,ST,ST,GESIPA,0.0,Third Party,1.4567,Stainless Steel,"Fe(63,29%) Cr(19%) Ni(10,5%) Si(1%) Mn(2%) Cu(4%) Others(0,21%)",32.0,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0007,X,7967260,"Gusset plate powder coated ODU S,M",1.0,ST,ST,,0.0,Third Party,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,X,7967261,"Gusset plate primed ODU S,M",1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.......7,0001,X,7967262,"Gusset plate with bolt ODU S,M",1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
........8,0001,,6184013,"Gusset plate HB/SB ODU S,M",1.0,ST,ST,,1000.0,Third Party products abroad,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,7336.83,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
........8,0002,,9577340,Press-in grub screw M6 x 34,1.0,ST,ST,Kerb Konus,0.0,Third Party,1.4567,Stainless Steel,"Fe(63,29%) Cr(19%) Ni(10,5%) Si(1%) Mn(2%) Cu(4%) Others(0,21%)",2.0,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0178,X,7931229,Left side plate with sound insulation ODU M,1.0,ST,ST,,0.0,Third Party,,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0001,,6156339,Sound insulation mat Left side plate ODU M,1.0,ST,ST,,0.0,Third Party,PU-Weichschaum,Elastomer-fiber,polyurethane,417.0,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0002,X,7931230,"Left side panel, powder-coated ODU M",1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0001,X,7931231,"Left side panel, primed ODU M",1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0006,,6148816,Left side panel ODU M,1.0,ST,ST,,5.0,Vi-Werke Allendorf,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,7923.0,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
...3,0180,X,7964264,Side plate rts. with sound insulation ODU M,1.0,ST,ST,,0.0,Third Party,,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0001,,6147105,Sound insulation mat Side plate rts. ODU M,1.0,ST,ST,,0.0,Third Party,PU-Weichschaum,Elastomer-fiber,polyurethane,788.5,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0002,,6156342,Heavy foil Side plate rts. ODU M,2.0,ST,ST,,0.0,Third Party,SikaDamp-140,Bitumen,Polymer-modified bitumen,2759.75,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0003,,6157422,Sound insulation mat bottom Side plate rts. O,1.0,ST,ST,,0.0,Third Party,PU-Weichschaum,Elastomer-fiber,polyurethane,867.35,g,Third party finished component,Legnica,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
....4,0004,X,7964412,Side plate rts. powder-coated ODU M,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
.....5,0001,X,7964411,Side plate rts. primed ODU M,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
......6,0001,X,7964410,Side plate rts. with hook,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,g,,,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx
